data,produto,cidade,quantidade,valor_unitario
25/02/2024,Monitor,Rio de Janeiro,6,879.66
20/01/2024,Mouse,São Paulo,1,49.9
31/05/2024,Teclado,Salvador,5,143.19
17/06/2024,Teclado,Salvador,4,153.1
04/03/2024,Mouse,Rio de Janeiro,7,49.38
26/01/2024,Mouse,São Paulo,2,50.19
22/04/2024,Headset,São Paulo,4,192.69
19/01/2024,Teclado,Belo Horizonte,4,148.71
08/02/2024,Headset,Rio de Janeiro,4,201.48
23/05/2024,Mouse,São Paulo,4,50.36
18/06/2024,Mouse,Rio de Janeiro,3,48.96
06/01/2024,Mouse,Belo Horizonte,6,51.85
28/06/2024,Notebook,São Paulo,4,3106.03
24/04/2024,Notebook,São Paulo,4,2946.38
28/02/2024,Teclado,São Paulo,3,152.67
29/06/2024,Mouse,Rio de Janeiro,4,52.16
05/02/2024,Mouse,Rio de Janeiro,3,49.48
04/05/2024,Notebook,Curitiba,9,2868.09
11/05/2024,Teclado,Rio de Janeiro,4,157.43
09/05/2024,Headset,São Paulo,7,200.78
13/03/2024,Monitor,Rio de Janeiro,5,921.1
24/05/2024,Mouse,Rio de Janeiro,4,48.06
10/02/2024,Notebook,Curitiba,6,2876.32
29/04/2024,Monitor,Salvador,1,922.67
24/06/2024,Teclado,São Paulo,6,149.27
08/02/2024,Monitor,São Paulo,3,913.31
27/03/2024,Teclado,Belo Horizonte,4,153.59
20/04/2024,Headset,Rio de Janeiro,6,195.88
08/06/2024,Headset,São Paulo,7,194.5
19/04/2024,Mouse,Curitiba,3,50.42
24/03/2024,Teclado,Belo Horizonte,9,145.5
27/05/2024,Headset,Curitiba,2,204.3
27/05/2024,Mouse,Belo Horizonte,5,48.53
16/02/2024,Mouse,Rio de Janeiro,1,52.22
11/01/2024,Notebook,Rio de Janeiro,7,3136.4
24/03/2024,Headset,Salvador,4,203.16
21/02/2024,Teclado,Rio de Janeiro,3,146.57
25/02/2024,Notebook,São Paulo,3,3113.29
22/04/2024,Mouse,Salvador,5,47.63
23/02/2024,Teclado,Rio de Janeiro,2,148.49
22/02/2024,Notebook,Rio de Janeiro,5,2887.39
14/02/2024,Teclado,Rio de Janeiro,4,150.25
11/02/2024,Notebook,São Paulo,4,2996.73
03/06/2024,Teclado,Salvador,4,148.73
23/02/2024,Headset,Belo Horizonte,4,197.2
06/03/2024,Teclado,Salvador,4,142.74
07/04/2024,Headset,Rio de Janeiro,3,207.15
31/03/2024,Teclado,São Paulo,4,143.48
15/06/2024,Teclado,Salvador,7,143.77
13/06/2024,Headset,Curitiba,3,190.32
11/03/2024,Notebook,Curitiba,6,2863.61
04/03/2024,Mouse,São Paulo,5,50.09
05/02/2024,Monitor,Belo Horizonte,5,860.51
23/02/2024,Headset,Belo Horizonte,4,197.43
16/04/2024,Headset,Rio de Janeiro,2,193.49
12/05/2024,Headset,Belo Horizonte,1,206.21
16/02/2024,Teclado,Salvador,3,154.3
08/01/2024,Teclado,São Paulo,2,151.88
08/03/2024,Monitor,São Paulo,2,857.32
08/01/2024,Headset,São Paulo,5,207.44
14/04/2024,Mouse,São Paulo,3,50.49
14/05/2024,Mouse,São Paulo,4,49.24
27/02/2024,Mouse,Salvador,6,48.06
01/05/2024,Teclado,Rio de Janeiro,5,155.97
22/04/2024,Mouse,Rio de Janeiro,6,50.68
20/03/2024,Teclado,Curitiba,5,146.35
23/03/2024,Monitor,São Paulo,7,910.22
25/01/2024,Teclado,Belo Horizonte,3,155.28
20/02/2024,Mouse,Rio de Janeiro,1,51.53
06/02/2024,Mouse,São Paulo,3,47.97
13/04/2024,Mouse,Rio de Janeiro,9,48.75
05/03/2024,Mouse,Belo Horizonte,7,49.14
28/04/2024,Monitor,Rio de Janeiro,3,906.95
09/03/2024,Notebook,São Paulo,1,2976.61
18/06/2024,Mouse,Belo Horizonte,5,51.75
08/04/2024,Monitor,Belo Horizonte,5,943.16
04/01/2024,Mouse,São Paulo,6,51.47
11/02/2024,Teclado,São Paulo,6,149.71
29/03/2024,Mouse,Curitiba,2,52.35
13/04/2024,Teclado,São Paulo,9,151.82
19/05/2024,Teclado,Belo Horizonte,4,152.33
11/05/2024,Headset,São Paulo,7,207.85
06/03/2024,Teclado,Curitiba,2,154.08
26/04/2024,Monitor,Belo Horizonte,5,885.81
12/05/2024,Mouse,Belo Horizonte,10,49.63
07/01/2024,Headset,São Paulo,3,194.54
27/04/2024,Headset,São Paulo,6,204.25
02/02/2024,Headset,São Paulo,3,198.72
22/01/2024,Headset,Salvador,3,193.65
10/05/2024,Mouse,Curitiba,5,48.61
05/01/2024,Mouse,Belo Horizonte,6,50.13
08/02/2024,Monitor,Rio de Janeiro,2,859.23
16/05/2024,Teclado,São Paulo,3,156.71
15/05/2024,Mouse,São Paulo,5,50.9
11/06/2024,Monitor,Rio de Janeiro,5,930.89
08/02/2024,Teclado,Salvador,5,148.86
21/02/2024,Mouse,Salvador,7,52.24
16/03/2024,Teclado,Rio de Janeiro,6,148.82
01/05/2024,Teclado,São Paulo,5,156.57
01/01/2024,Mouse,Belo Horizonte,5,50.84
23/02/2024,Headset,Rio de Janeiro,2,209.19
16/01/2024,Notebook,São Paulo,3,2994.28
11/02/2024,Notebook,Curitiba,3,3135.27
03/03/2024,Teclado,São Paulo,4,148.79
31/05/2024,Mouse,Curitiba,2,47.85
11/03/2024,Mouse,Rio de Janeiro,9,51.13
29/05/2024,Headset,São Paulo,3,198.87
21/06/2024,Mouse,São Paulo,3,50.68
13/05/2024,Teclado,São Paulo,7,151.93
30/04/2024,Mouse,Rio de Janeiro,3,51.61
18/05/2024,Notebook,Rio de Janeiro,4,2871.12
28/03/2024,Headset,Salvador,1,190.82
06/03/2024,Mouse,Rio de Janeiro,2,50.42
26/06/2024,Headset,Rio de Janeiro,2,195.82
13/05/2024,Mouse,Salvador,5,50.52
02/06/2024,Headset,São Paulo,4,207.0
06/05/2024,Headset,Salvador,6,198.43
12/06/2024,Mouse,Belo Horizonte,4,51.71
11/03/2024,Headset,Rio de Janeiro,4,196.58
19/06/2024,Headset,Salvador,6,191.66
26/01/2024,Notebook,Rio de Janeiro,4,3025.74
26/02/2024,Monitor,Belo Horizonte,4,864.36
04/05/2024,Monitor,Curitiba,9,888.82
12/05/2024,Headset,Belo Horizonte,7,190.84
28/01/2024,Monitor,Belo Horizonte,3,940.87
27/05/2024,Mouse,Salvador,5,48.69
28/05/2024,Monitor,Salvador,4,892.96
10/04/2024,Notebook,São Paulo,2,3044.13
22/04/2024,Headset,Rio de Janeiro,4,200.46
12/04/2024,Headset,Rio de Janeiro,3,205.55
20/06/2024,Headset,São Paulo,4,193.61
10/06/2024,Headset,São Paulo,2,208.41
08/01/2024,Notebook,Curitiba,2,2926.05
23/06/2024,Teclado,Salvador,4,146.23
24/04/2024,Notebook,São Paulo,5,3059.73
11/06/2024,Mouse,Belo Horizonte,3,48.55
20/05/2024,Monitor,Belo Horizonte,3,922.8
14/02/2024,Headset,Curitiba,5,196.68
06/06/2024,Teclado,Curitiba,3,156.99
22/03/2024,Headset,São Paulo,4,204.44
12/06/2024,Teclado,Rio de Janeiro,5,152.09
07/04/2024,Mouse,Curitiba,9,49.93
27/03/2024,Headset,Curitiba,4,205.1
13/02/2024,Teclado,São Paulo,3,151.23
09/05/2024,Notebook,Rio de Janeiro,6,3077.03
17/05/2024,Mouse,Rio de Janeiro,5,47.88
24/01/2024,Mouse,Rio de Janeiro,2,51.88
13/04/2024,Headset,São Paulo,9,196.8
31/03/2024,Teclado,Salvador,4,144.05
16/03/2024,Monitor,Salvador,6,884.15
27/02/2024,Teclado,São Paulo,3,150.72
19/06/2024,Headset,São Paulo,11,194.49
26/06/2024,Headset,São Paulo,5,194.52
14/06/2024,Headset,São Paulo,4,195.94
06/01/2024,Headset,Rio de Janeiro,7,198.78
22/05/2024,Monitor,Rio de Janeiro,6,892.11
12/05/2024,Monitor,Rio de Janeiro,6,934.97
09/04/2024,Notebook,Belo Horizonte,2,3144.57
08/03/2024,Teclado,São Paulo,3,156.38
01/03/2024,Teclado,São Paulo,4,156.87
04/02/2024,Teclado,Curitiba,4,153.04
17/05/2024,Monitor,São Paulo,5,937.57
09/05/2024,Notebook,Rio de Janeiro,6,2881.44
03/06/2024,Mouse,São Paulo,1,51.01
21/05/2024,Headset,São Paulo,3,195.38
14/01/2024,Teclado,Rio de Janeiro,6,151.37
17/01/2024,Headset,São Paulo,5,201.2
23/05/2024,Monitor,Curitiba,3,897.9
29/06/2024,Mouse,Belo Horizonte,1,47.83
11/03/2024,Monitor,Salvador,3,920.5
02/06/2024,Teclado,Belo Horizonte,3,156.64
11/04/2024,Mouse,Rio de Janeiro,5,50.19
21/06/2024,Teclado,São Paulo,2,154.48
10/05/2024,Headset,São Paulo,3,200.79
23/06/2024,Monitor,Curitiba,3,942.38
14/01/2024,Notebook,São Paulo,7,2885.91
19/01/2024,Monitor,Rio de Janeiro,2,920.73
19/02/2024,Mouse,Rio de Janeiro,3,51.29
15/02/2024,Headset,São Paulo,5,208.58
31/01/2024,Teclado,São Paulo,4,148.55
28/06/2024,Headset,São Paulo,10,198.15
27/06/2024,Teclado,Curitiba,2,145.24
20/03/2024,Teclado,Belo Horizonte,1,155.69
07/05/2024,Mouse,São Paulo,2,48.5
30/03/2024,Headset,Rio de Janeiro,4,196.79
25/01/2024,Teclado,São Paulo,2,151.59
22/05/2024,Mouse,São Paulo,1,48.34
15/05/2024,Mouse,São Paulo,6,49.03
25/05/2024,Monitor,Curitiba,9,941.01
18/02/2024,Monitor,Rio de Janeiro,12,903.17
29/03/2024,Mouse,Belo Horizonte,3,48.27
05/04/2024,Monitor,Curitiba,5,918.57
15/02/2024,Teclado,Curitiba,7,149.18
08/06/2024,Mouse,Rio de Janeiro,6,52.29
31/01/2024,Headset,São Paulo,8,195.83
30/03/2024,Monitor,Rio de Janeiro,6,870.06
26/01/2024,Teclado,Rio de Janeiro,5,157.46
27/03/2024,Headset,Salvador,3,200.96
09/04/2024,Notebook,Salvador,4,3050.61
17/01/2024,Teclado,São Paulo,3,146.09
05/05/2024,Mouse,Rio de Janeiro,4,49.29
02/05/2024,Headset,Salvador,6,204.15
31/05/2024,Mouse,Rio de Janeiro,3,50.82
23/03/2024,Headset,Rio de Janeiro,6,204.04
13/05/2024,Teclado,Rio de Janeiro,5,145.51
23/03/2024,Mouse,Belo Horizonte,3,48.96
09/06/2024,Teclado,Rio de Janeiro,3,143.74
07/01/2024,Teclado,São Paulo,6,149.76
09/04/2024,Teclado,Salvador,4,154.06
24/06/2024,Monitor,Rio de Janeiro,4,858.75
23/01/2024,Teclado,Rio de Janeiro,4,156.0
18/05/2024,Mouse,São Paulo,3,47.74
08/01/2024,Mouse,São Paulo,4,48.44
17/05/2024,Mouse,Curitiba,4,51.87
10/05/2024,Teclado,São Paulo,1,148.06
27/06/2024,Mouse,São Paulo,3,49.79
17/02/2024,Headset,Belo Horizonte,3,191.46
22/02/2024,Teclado,Rio de Janeiro,4,151.7
12/01/2024,Headset,São Paulo,3,203.79
15/03/2024,Mouse,São Paulo,2,51.57
25/03/2024,Headset,Salvador,4,206.53
05/04/2024,Headset,Rio de Janeiro,4,193.12
02/06/2024,Mouse,Belo Horizonte,7,51.91
18/04/2024,Monitor,Belo Horizonte,2,936.19
20/03/2024,Mouse,Curitiba,2,51.18
10/03/2024,Teclado,São Paulo,12,154.85
06/04/2024,Mouse,Salvador,3,51.58
04/05/2024,Mouse,São Paulo,9,50.96
11/01/2024,Monitor,Rio de Janeiro,1,914.67
27/02/2024,Mouse,São Paulo,8,48.29
05/05/2024,Mouse,Rio de Janeiro,6,48.34
06/03/2024,Headset,Belo Horizonte,2,203.9
13/03/2024,Teclado,São Paulo,5,151.05
28/01/2024,Notebook,São Paulo,9,3115.68
21/02/2024,Headset,Rio de Janeiro,3,199.96
02/02/2024,Teclado,São Paulo,2,149.68
29/01/2024,Mouse,Curitiba,3,48.42
26/06/2024,Headset,São Paulo,7,202.31
22/04/2024,Notebook,Rio de Janeiro,2,3080.74
18/06/2024,Headset,Belo Horizonte,5,193.78
23/02/2024,Notebook,São Paulo,5,2854.26
09/02/2024,Teclado,Salvador,3,156.33
30/03/2024,Teclado,Salvador,3,143.35
07/04/2024,Mouse,São Paulo,1,47.82
17/02/2024,Monitor,São Paulo,4,919.91
07/01/2024,Headset,São Paulo,7,194.92
15/05/2024,Mouse,São Paulo,5,50.24
22/03/2024,Mouse,Belo Horizonte,4,49.55
16/05/2024,Mouse,Belo Horizonte,6,51.12
23/03/2024,Teclado,São Paulo,9,144.06
29/02/2024,Mouse,São Paulo,3,47.79
09/04/2024,Notebook,São Paulo,3,2917.36
09/06/2024,Mouse,Rio de Janeiro,7,47.6
01/05/2024,Headset,Rio de Janeiro,2,195.65
06/06/2024,Teclado,Salvador,5,146.07
05/05/2024,Monitor,São Paulo,9,943.92
26/04/2024,Teclado,Curitiba,4,149.31
02/04/2024,Mouse,São Paulo,4,51.15
09/04/2024,Headset,Curitiba,5,197.36
06/01/2024,Teclado,São Paulo,3,143.14
15/04/2024,Notebook,Rio de Janeiro,4,2918.1
12/04/2024,Mouse,Rio de Janeiro,5,48.54
13/04/2024,Teclado,Rio de Janeiro,6,153.5
23/04/2024,Headset,Rio de Janeiro,2,196.76
19/06/2024,Teclado,Belo Horizonte,5,145.59
25/02/2024,Notebook,Rio de Janeiro,4,3134.4
17/06/2024,Notebook,São Paulo,5,2989.01
14/04/2024,Teclado,São Paulo,3,148.39
30/04/2024,Mouse,Belo Horizonte,5,49.0
08/06/2024,Teclado,São Paulo,4,147.57
10/02/2024,Monitor,Salvador,7,893.86
23/04/2024,Mouse,São Paulo,3,50.34
14/02/2024,Mouse,Belo Horizonte,8,50.32
09/02/2024,Monitor,Rio de Janeiro,4,927.08
08/02/2024,Teclado,Rio de Janeiro,3,155.52
03/02/2024,Notebook,Rio de Janeiro,4,3033.11
05/06/2024,Teclado,Rio de Janeiro,4,143.03
25/01/2024,Notebook,São Paulo,3,2852.6
14/01/2024,Teclado,São Paulo,1,156.47
01/04/2024,Mouse,São Paulo,1,48.57
17/01/2024,Teclado,Salvador,5,151.25
24/04/2024,Teclado,Belo Horizonte,4,146.85
26/01/2024,Headset,São Paulo,3,207.61
11/02/2024,Teclado,Rio de Janeiro,1,151.77
10/02/2024,Monitor,Rio de Janeiro,6,917.99
12/03/2024,Monitor,Salvador,10,942.85
18/06/2024,Headset,Salvador,4,191.94
11/01/2024,Mouse,São Paulo,6,49.4
13/02/2024,Notebook,Rio de Janeiro,8,3146.33
02/04/2024,Headset,Rio de Janeiro,5,193.64
06/01/2024,Headset,Salvador,7,201.34
27/03/2024,Headset,Curitiba,2,191.38
04/02/2024,Monitor,Belo Horizonte,4,937.51
29/01/2024,Headset,Belo Horizonte,4,203.38
11/06/2024,Teclado,Belo Horizonte,5,156.73
22/01/2024,Teclado,Salvador,3,149.92
08/06/2024,Headset,Rio de Janeiro,4,193.38
05/03/2024,Mouse,São Paulo,1,50.1
07/01/2024,Teclado,Salvador,4,143.28
02/03/2024,Notebook,São Paulo,4,3148.85
27/03/2024,Mouse,Belo Horizonte,3,51.3
27/04/2024,Monitor,São Paulo,7,857.82
08/06/2024,Mouse,Rio de Janeiro,4,49.01
21/02/2024,Headset,São Paulo,5,190.72
21/06/2024,Mouse,São Paulo,4,49.33
11/05/2024,Headset,Belo Horizonte,3,198.14
28/03/2024,Mouse,São Paulo,4,48.81
19/02/2024,Teclado,São Paulo,7,156.2
20/06/2024,Mouse,Belo Horizonte,5,49.09
10/05/2024,Headset,São Paulo,3,192.57
28/01/2024,Mouse,São Paulo,10,47.82
26/05/2024,Headset,Belo Horizonte,6,207.27
03/01/2024,Notebook,Belo Horizonte,3,2952.34
07/06/2024,Mouse,Rio de Janeiro,6,52.33
27/04/2024,Monitor,São Paulo,7,914.84
05/06/2024,Mouse,Belo Horizonte,3,48.5
21/01/2024,Mouse,Belo Horizonte,7,47.96
20/04/2024,Notebook,São Paulo,4,2865.0
21/01/2024,Teclado,Rio de Janeiro,3,145.39
20/02/2024,Notebook,Rio de Janeiro,4,3061.88
30/04/2024,Mouse,Belo Horizonte,3,51.83
16/01/2024,Teclado,Rio de Janeiro,4,143.69
20/02/2024,Mouse,Curitiba,6,50.38
18/02/2024,Monitor,Belo Horizonte,6,861.82
17/02/2024,Headset,Belo Horizonte,4,194.55
11/04/2024,Monitor,Rio de Janeiro,1,909.14
09/05/2024,Monitor,São Paulo,3,877.59
29/03/2024,Notebook,Rio de Janeiro,3,3046.45
23/06/2024,Mouse,Belo Horizonte,9,47.82
17/01/2024,Teclado,Salvador,2,143.41
20/04/2024,Mouse,Belo Horizonte,3,51.08
04/01/2024,Headset,Belo Horizonte,3,196.37
02/04/2024,Monitor,Rio de Janeiro,3,941.34
25/05/2024,Mouse,Curitiba,6,49.75
02/05/2024,Teclado,São Paulo,2,149.84
19/05/2024,Headset,São Paulo,4,201.74
11/01/2024,Monitor,Rio de Janeiro,2,934.2
24/03/2024,Headset,Curitiba,1,209.45
28/04/2024,Headset,Rio de Janeiro,7,193.05
08/04/2024,Teclado,São Paulo,3,144.59
22/03/2024,Teclado,Curitiba,4,144.74
03/04/2024,Mouse,Belo Horizonte,5,50.81
14/02/2024,Mouse,Salvador,5,48.58
05/01/2024,Teclado,São Paulo,7,147.56
06/01/2024,Teclado,São Paulo,6,154.95
20/05/2024,Mouse,São Paulo,5,50.53
07/05/2024,Teclado,Salvador,2,144.9
19/06/2024,Mouse,Salvador,5,47.83
23/03/2024,Notebook,Rio de Janeiro,9,2892.44
12/05/2024,Headset,Curitiba,1,198.33
04/01/2024,Headset,Rio de Janeiro,2,196.77
20/03/2024,Monitor,Rio de Janeiro,6,865.97
03/02/2024,Teclado,São Paulo,9,148.1
25/06/2024,Headset,São Paulo,6,209.41
17/01/2024,Mouse,São Paulo,4,48.73
24/03/2024,Monitor,Salvador,6,936.23
11/06/2024,Headset,Salvador,6,205.74
22/05/2024,Teclado,Belo Horizonte,5,152.97
02/02/2024,Headset,Belo Horizonte,3,201.45
28/02/2024,Notebook,Rio de Janeiro,2,3094.0
04/03/2024,Teclado,Rio de Janeiro,4,142.79
10/05/2024,Headset,São Paulo,4,192.97
23/03/2024,Mouse,Rio de Janeiro,9,50.51
09/03/2024,Mouse,São Paulo,9,48.47
11/03/2024,Notebook,São Paulo,5,3083.33
01/05/2024,Mouse,Rio de Janeiro,3,49.14
07/06/2024,Teclado,São Paulo,2,146.59
22/03/2024,Teclado,São Paulo,5,155.75
21/02/2024,Headset,Rio de Janeiro,3,209.15
01/06/2024,Monitor,São Paulo,4,860.45
19/02/2024,Teclado,Rio de Janeiro,4,146.22
06/04/2024,Teclado,Curitiba,3,142.66
07/03/2024,Mouse,São Paulo,4,47.64
13/06/2024,Notebook,São Paulo,4,2989.48
07/02/2024,Teclado,São Paulo,11,144.85
23/04/2024,Notebook,São Paulo,3,2932.07
11/03/2024,Mouse,Rio de Janeiro,3,48.92
30/05/2024,Mouse,Salvador,4,48.12
24/03/2024,Monitor,São Paulo,15,883.37
06/04/2024,Monitor,Rio de Janeiro,6,913.17
11/04/2024,Mouse,Rio de Janeiro,3,51.3
13/06/2024,Mouse,Rio de Janeiro,3,50.34
10/05/2024,Mouse,Belo Horizonte,3,48.16
17/01/2024,Headset,São Paulo,3,192.05
11/02/2024,Headset,São Paulo,4,205.09
01/04/2024,Teclado,Rio de Janeiro,5,153.76
06/05/2024,Teclado,São Paulo,2,148.75
11/04/2024,Monitor,Rio de Janeiro,1,863.05
23/02/2024,Teclado,São Paulo,3,156.17
07/03/2024,Mouse,São Paulo,8,50.92
07/01/2024,Mouse,Curitiba,4,48.63
11/01/2024,Mouse,Belo Horizonte,3,52.25
05/02/2024,Teclado,São Paulo,4,153.84
20/06/2024,Teclado,Rio de Janeiro,4,146.84
07/01/2024,Monitor,Belo Horizonte,4,904.5
11/01/2024,Mouse,São Paulo,5,48.65
05/05/2024,Mouse,Belo Horizonte,9,50.41
04/04/2024,Teclado,Curitiba,5,148.46
08/02/2024,Teclado,Salvador,3,153.66
13/03/2024,Mouse,São Paulo,6,49.44
21/02/2024,Notebook,São Paulo,3,2908.73
07/03/2024,Teclado,Belo Horizonte,3,149.27
24/04/2024,Monitor,Belo Horizonte,5,901.06
13/04/2024,Mouse,São Paulo,7,49.44
28/01/2024,Notebook,Curitiba,4,2910.04
25/05/2024,Notebook,São Paulo,10,3056.92
24/02/2024,Headset,Curitiba,6,197.22
14/01/2024,Monitor,São Paulo,12,935.12
05/03/2024,Mouse,São Paulo,2,47.56
16/02/2024,Headset,São Paulo,2,208.94
09/04/2024,Notebook,Rio de Janeiro,3,2967.23
12/02/2024,Headset,Rio de Janeiro,1,201.93
19/06/2024,Headset,São Paulo,5,202.33
01/01/2024,Headset,Rio de Janeiro,6,207.14
11/03/2024,Headset,São Paulo,3,197.63
25/05/2024,Headset,São Paulo,3,197.36
14/06/2024,Mouse,Rio de Janeiro,3,51.88
20/01/2024,Mouse,Belo Horizonte,15,48.99
09/01/2024,Headset,São Paulo,4,195.25
22/02/2024,Mouse,Rio de Janeiro,3,52.26
08/01/2024,Headset,Salvador,7,193.49
29/01/2024,Mouse,São Paulo,6,51.85
28/05/2024,Monitor,São Paulo,2,857.03
24/05/2024,Teclado,Belo Horizonte,2,144.8
17/01/2024,Teclado,São Paulo,5,143.06
20/04/2024,Headset,Rio de Janeiro,1,209.46
27/05/2024,Headset,Belo Horizonte,2,209.19
12/03/2024,Notebook,Belo Horizonte,2,2910.81
09/03/2024,Mouse,São Paulo,4,51.86
01/03/2024,Monitor,Curitiba,7,944.63
12/01/2024,Headset,Curitiba,3,198.71
28/06/2024,Teclado,São Paulo,9,155.23
13/01/2024,Mouse,São Paulo,4,49.34
30/04/2024,Teclado,São Paulo,2,156.03
21/05/2024,Teclado,São Paulo,4,152.09
14/04/2024,Mouse,Rio de Janeiro,4,49.84
29/03/2024,Notebook,São Paulo,3,3051.8
06/05/2024,Monitor,Rio de Janeiro,2,941.52
23/01/2024,Monitor,Curitiba,5,884.95
01/04/2024,Monitor,Rio de Janeiro,4,903.53
23/06/2024,Mouse,São Paulo,3,50.03
09/06/2024,Mouse,São Paulo,4,50.66
10/02/2024,Headset,Rio de Janeiro,4,209.54
22/02/2024,Headset,São Paulo,3,206.47
29/01/2024,Headset,Rio de Janeiro,5,200.39
27/05/2024,Mouse,Salvador,9,50.82
12/02/2024,Notebook,Belo Horizonte,6,3086.32
05/05/2024,Mouse,Belo Horizonte,4,51.48
20/05/2024,Headset,Rio de Janeiro,5,206.39
26/02/2024,Monitor,Belo Horizonte,3,916.9
28/01/2024,Mouse,Rio de Janeiro,6,48.28
26/06/2024,Headset,São Paulo,4,190.01
09/05/2024,Notebook,Rio de Janeiro,7,3124.75
26/06/2024,Headset,São Paulo,8,198.12
23/02/2024,Teclado,São Paulo,4,154.72
07/01/2024,Mouse,São Paulo,6,48.54
23/06/2024,Mouse,São Paulo,4,52.26
18/04/2024,Headset,Belo Horizonte,3,190.21
01/06/2024,Teclado,São Paulo,3,145.63
19/04/2024,Monitor,Salvador,5,912.17
31/05/2024,Mouse,Rio de Janeiro,4,47.66
22/03/2024,Teclado,São Paulo,2,149.6
08/04/2024,Notebook,Belo Horizonte,5,2976.81
30/05/2024,Monitor,São Paulo,2,942.42
05/05/2024,Headset,São Paulo,9,209.26
23/01/2024,Teclado,Rio de Janeiro,5,143.74
10/06/2024,Headset,Rio de Janeiro,4,204.98
02/03/2024,Monitor,Rio de Janeiro,9,884.06
21/05/2024,Notebook,Curitiba,1,2914.97
15/04/2024,Mouse,Belo Horizonte,2,50.47
21/06/2024,Notebook,Salvador,2,2983.33
08/05/2024,Mouse,São Paulo,5,50.33
17/05/2024,Monitor,São Paulo,3,907.71
27/06/2024,Teclado,São Paulo,7,149.28
11/02/2024,Mouse,Rio de Janeiro,3,49.63
24/06/2024,Mouse,Curitiba,5,48.5
04/05/2024,Mouse,São Paulo,7,51.22
16/06/2024,Headset,Belo Horizonte,3,190.88
16/02/2024,Mouse,Curitiba,3,50.42
06/05/2024,Mouse,Rio de Janeiro,4,51.0
30/01/2024,Mouse,São Paulo,9,51.2
03/06/2024,Monitor,Rio de Janeiro,1,888.0
27/06/2024,Teclado,Belo Horizonte,2,155.97
04/04/2024,Monitor,São Paulo,4,897.63
12/03/2024,Teclado,Belo Horizonte,2,143.5
23/01/2024,Mouse,Salvador,5,49.29
12/04/2024,Teclado,São Paulo,5,156.42
05/02/2024,Mouse,São Paulo,1,50.35
19/06/2024,Mouse,Belo Horizonte,2,50.23
22/05/2024,Mouse,São Paulo,7,51.45
17/02/2024,Monitor,São Paulo,9,858.58
21/02/2024,Mouse,São Paulo,3,51.01
03/01/2024,Teclado,Rio de Janeiro,4,142.68
14/05/2024,Monitor,Rio de Janeiro,8,855.8
05/02/2024,Teclado,São Paulo,2,149.71
24/02/2024,Mouse,Rio de Janeiro,7,49.89
26/01/2024,Mouse,Rio de Janeiro,4,50.64
19/01/2024,Mouse,São Paulo,3,50.05
18/01/2024,Teclado,Salvador,3,143.59
12/02/2024,Mouse,Belo Horizonte,4,51.7
02/04/2024,Headset,Curitiba,7,198.13
20/04/2024,Mouse,São Paulo,7,49.47
19/02/2024,Monitor,Salvador,2,890.17
04/06/2024,Headset,São Paulo,4,208.15
02/05/2024,Monitor,Belo Horizonte,4,934.99
14/06/2024,Headset,Rio de Janeiro,2,194.83
13/05/2024,Mouse,Belo Horizonte,3,49.66
08/01/2024,Teclado,Rio de Janeiro,2,153.07
07/02/2024,Notebook,São Paulo,3,2933.22
12/03/2024,Teclado,Curitiba,5,156.26
18/03/2024,Headset,Rio de Janeiro,1,208.39
30/04/2024,Teclado,São Paulo,3,155.57
25/06/2024,Monitor,Rio de Janeiro,1,916.4
02/06/2024,Monitor,Rio de Janeiro,9,897.24
24/01/2024,Monitor,Salvador,2,902.95
06/06/2024,Monitor,São Paulo,2,879.14
10/03/2024,Headset,Rio de Janeiro,3,194.56
23/03/2024,Headset,Rio de Janeiro,9,196.97
19/03/2024,Mouse,São Paulo,3,50.88
12/03/2024,Mouse,Rio de Janeiro,3,50.8
05/06/2024,Headset,São Paulo,3,205.4
16/03/2024,Mouse,Belo Horizonte,3,51.06
21/05/2024,Teclado,Belo Horizonte,3,151.23
14/02/2024,Mouse,Belo Horizonte,2,48.96
04/03/2024,Mouse,Belo Horizonte,9,51.65
16/02/2024,Headset,Curitiba,11,197.5
10/04/2024,Teclado,São Paulo,4,151.02
17/05/2024,Teclado,São Paulo,4,143.58
01/02/2024,Headset,Curitiba,6,209.68
01/01/2024,Mouse,Curitiba,1,48.77
06/05/2024,Teclado,Salvador,3,151.25
11/03/2024,Teclado,Rio de Janeiro,4,146.49
19/04/2024,Monitor,Rio de Janeiro,2,864.73
21/04/2024,Teclado,São Paulo,1,145.22
02/04/2024,Notebook,Salvador,2,2862.31
18/01/2024,Mouse,Rio de Janeiro,3,48.84
25/01/2024,Headset,Belo Horizonte,1,194.1
18/06/2024,Monitor,São Paulo,7,885.38
08/06/2024,Notebook,São Paulo,9,2922.2
26/02/2024,Monitor,Rio de Janeiro,4,879.01
21/05/2024,Teclado,São Paulo,4,142.84
29/05/2024,Teclado,São Paulo,2,154.59
08/04/2024,Mouse,Rio de Janeiro,3,52.27
24/01/2024,Monitor,Rio de Janeiro,7,942.67
04/05/2024,Mouse,São Paulo,4,49.53
02/03/2024,Teclado,São Paulo,9,145.1
26/02/2024,Mouse,São Paulo,6,50.86
21/04/2024,Monitor,Rio de Janeiro,4,889.8
24/02/2024,Mouse,Curitiba,9,49.54
23/04/2024,Teclado,Belo Horizonte,6,148.27
06/06/2024,Notebook,São Paulo,5,3079.52
